343	Legiana	❷	Wings		50	45	40	15	10	20	0	5	–	210			210		L,R
344	Legiana	❸	Legs		35	35	30	5	0	10	0	0	–	240	1	8			L,R
345	Legiana	❹	Tail		45	40	35	10	5	15	0	5	–	270	^	12	270		
346	Leshen	❶	Head		65	65	60	25	0	15	10	15	100	600	B	5	600		L,R
347	Leshen	❸	Body		45	45	45	20	0	10	5	10	–	500	B	5	500		
348	Leshen	❷	Arms		45	45	50	20	0	10	5	10	–	400					
349	Leshen	❷	Legs		45	45	50	20	0	10	5	10	–	500	B	5	500		
350	Lunastra	❶	Head		40	60	45	0	7	7	30	25	100	200	B	8	200		≤15% HP
351	Lunastra	❶	Neck		33	38	33	0	3	3	20	15	–						
352	Lunastra	❸	Body		20	20	20	0	0	0	15	10	–	400					
353	Lunastra	❸	Back		20	25	20	0	0	0	15	10	–						
354	Lunastra	❷	Forelegs		25	30	20	0	3	3	15	10	–	300	2	8			Shared
355	Lunastra	❷	Hindlegs		30	25	20	0	3	3	15	10	–	300	2	8			Shared
356	Lunastra	❷	Wings		55	35	40	0	7	7	25	20	–	280			280		L,R
357	Lunastra	❸	Tail		45	38	55	0	3	3	20	15	–	250				500	
358	Namielle	❶	Head		40	40	25	40	0	0	15	30	100	300	2	8	1500		≤15% HP
359	Namielle	❶	Head	Dehydrated	60	65	50	5	0	0	5	10	100						
360	Namielle	❶	Neck		25	25	40	25	0	0	10	15	–						
361	Namielle	❶	Neck	Dehydrated	45	40	45	10	0	0	5	5	–						
362	Namielle	❸	Back		25	25	30	30	0	0	10	20	–						
363	Namielle	❸	Back	Dehydrated	30	30	45	10	0	0	5	10	–						
364	Namielle	❸	Stomach		30	45	45	20	0	0	15	15	–	300					
365	Namielle	❸	Stomach	Dehydrated	40	60	50	10	0	0	5	10	–						
366	Namielle	❸	Forelegs		45	35	20	10	0	0	15	10	–	360			720		
367	Namielle	❸	Forelegs	Dehydrated	65	55	30	5	0	0	5	10	–						
368	Namielle	❸	Hindlegs		20	20	20	10	0	0	5	5	–	150					
369	Namielle	❸	Hindlegs	Dehydrated	25	25	25	5	0	0	5	5	–						
370	Namielle	❷	Wings		25	25	20	30	5	0	20	20	–	200			400		
371	Namielle	❷	Wings	Dehydrated	35	35	30	10	0	0	5	15	–						
372	Namielle	❹	Tail		25	25	25	25	0	0	10	15	–	140				400	
373	Namielle	❹	Tail	Dehydrated	40	35	30	10	0	0	5	15	–						
374	Nargacuga	❶	Head		65	70	40	20	0	30	10	10	100	250	5	8	1000		
375	Nargacuga	❶	Neck/Back		30	30	35	10	0	15	5	5	–						
376	Nargacuga	❸	Belly		40	40	30	10	0	20	5	5	–	300					
377	Nargacuga	❷	Front Legs		21	21	15	10	0	15	5	5	–	200	B,2	8	200		L,R
378	Nargacuga	❷	Front Legs	Broken	43	23	35	10	0	20	5	5	–						
379	Nargacuga	❷	Hind Legs		30	30	25	10	0	15	5	5	–	230					L,R
380	Nargacuga	❸	Tail		46	40	45	10	0	25	5	5	–	200					
381	Nargacuga	❸	Tail Tip		40	35	40	10	0	20	5	5	–					850	
382	Nergigante	❸	Horn		20	25	35	5	15	20	0	10	100	130			280		x2 Break
383	Nergigante	❸	Horn 	Broken	35	40	45	5	15	20	0	5	100						
384	Nergigante	❶	Head		45	60	40	5	10	15	15	5	100	190			100		
385	Nergigante	❶	Head 	White	75	90	70	5	10	15	15	5	100		B	6	150		60s
386	Nergigante	❶	Head 	Black	20	25	15	5	10	20	15	10	100		B	6	300		
387	Nergigante	❸	Body		35	30	35	0	0	10	5	5	–	450					
388	Nergigante	❸	Back		30	35	30	0	0	10	5	5	–						
389	Nergigante	❶	Forearms		50	45	40	5	5	15	0	5	–	280			100		L,R
390	Nergigante	❶	Forearms 	White	70	60	55	5	5	15	0	5	–		B	6	120		L,R 60s
391	Nergigante	❶	Forearms 	Black	10	15	10	5	5	20	0	10	–		B	6	150		L,R
392	Nergigante	❸	Hindlegs		35	30	35	0	0	10	5	5	–	350					L,R
393	Nergigante	❷	Wings		40	30	30	10	5	10	5	10	–	180			60		L,R
394	Nergigante	❷	Wings 	White	55	45	45	10	5	10	5	15	–		B	6	150		L,R 60s
395	Nergigante	❷	Wings 	Black	28	25	25	10	5	15	5	20	–		B	6	120		L,R
396	Nergigante	❹	Tail		60	45	25	10	5	10	5	5	–	220					
397	Nergigante	❹	Tail Tip		45	35	25	15	5	15	5	10	–				100	450	
398	Nergigante	❹	Tail Tip 	White	65	55	40	15	5	15	5	10	–		B	6	120		60s
399	Nergigante	❹	Tail Tip 	Black	25	20	10	15	5	20	5	15	–		B	6	120		
400	Nightshade Paolumu	❶	Head		55	60	45	15	25	10	10	0	100	180	^	8			
401	Nightshade Paolumu	❶	Neck		35	40	30	10	15	5	5	0	100						
402	Nightshade Paolumu	❶	Neck Pouch		70	75	50	15	30	10	10	0	100	300	^	8	500		
403	Nightshade Paolumu	❸	Body		46	46	35	10	15	5	5	0	–	300			300		
404	Nightshade Paolumu	❷	Legs		30	30	25	10	15	5	5	0	–	200	2	8			L,R
405	Nightshade Paolumu	❷	Wings		30	30	40	10	15	5	5	0	–	150	^	8	150		L,R
406	Nightshade Paolumu	❸	Tail		25	25	15	10	15	5	5	0	–	250	^	8	250		
407	Odogaron	❶	Head		70	75	65	10	15	20	30	0	100	300	 		600		
408	Odogaron	❶	Neck		40	45	35	0	5	10	20	0	100						
409	Odogaron	❸	Body		30	30	25	0	0	5	15	0	–	450					
410	Odogaron	❸	Back		30	30	25	0	0	5	15	0	–						
411	Odogaron	❶	Forelegs		55	50	45	5	10	15	25	0	–	240	1	8	240		
412	Odogaron	❷	Hindlegs		45	40	35	5	10	15	25	0	–	270	1	8	270		
413	Odogaron	❸	Tail		45	40	35	5	5	10	20	0	–	270			270	540	
414	Paolumu	❶	Head		55	55	45	25	0	15	10	10	100	180					
415	Paolumu	❶	Neck		40	40	30	20	0	15	10	10	100						
416	Paolumu	❶	Neck Pouch		75	75	60	25	0	15	10	10	100	300			500		
417	Paolumu	❸	Body		46	46	42	15	0	10	5	5	–	300			300		
418	Paolumu	❷	Legs		40	35	25	15	0	10	5	5	–	200	2	10			L,R
419	Paolumu	❷	Wings		35	35	45	15	0	10	5	5	–	150			150		L,R
420	Paolumu	❸	Tail		25	25	15	20	0	15	10	10	–	250			250		
421	Pink Rathian	❶	Head		60	65	55	0	15	20	15	30	100	240	^	12	480		
422	Pink Rathian	❶	Neck		30	35	25	0	0	5	0	15	–						
423	Pink Rathian	❸	Body		22	22	20	0	5	10	5	20	–	300			300		
424	Pink Rathian	❸	Back		22	22	20	0	5	10	5	20	–						
425	Pink Rathian	❷	Wings		50	45	40	0	10	15	10	25	–	180			180		L,R
426	Pink Rathian	❸	Legs		40	40	35	0	0	5	0	15	–	210	1	8			L,R
427	Pink Rathian	❹	Tail		20	25	20	0	5	10	5	20	–	200				400	
428	Pink Rathian	❹	Tail Tip		50	45	40	0	5	10	5	20	–						
429	Pukei-Pukei	❶	Head		75	80	70	15	0	30	20	10	100	180	^	12	360		
430	Pukei-Pukei	❶	Tongue		80	80	75	15	0	25	15	10	100						
431	Pukei-Pukei	❶	Neck		40	35	30	5	0	20	10	5	–						
432	Pukei-Pukei	❸	Body		35	35	30	0	5	5	15	0	–	300			300		
433	Pukei-Pukei	❷	Wings		50	45	40	10	0	25	15	5	–	210	^	12	210		L,R
434	Pukei-Pukei	❸	Legs		45	45	40	0	0	15	5	0	–	240	1	8			L,R
435	Pukei-Pukei	❹	Tail		55	50	45	10	0	25	15	5	–	220				280	
436	Radobaan	❶	Head		80	90	50	20	20	20	20	30	100	300					
437	Radobaan	❶	Head Bone		24	25	15	0	0	0	0	0	100	50			100		
438	Radobaan	❶	Neck		30	30	25	10	10	10	15	20	–						
439	Radobaan	❸	Body		45	50	30	10	10	10	15	20	–	350					
440	Radobaan	❸	Back Bone		20	25	15	0	0	0	0	0	–	40			80		
441	Radobaan	❷	Hindlegs		55	45	40	10	10	10	10	15	–	150	2	3			L,R
442	Radobaan	❷	Leg Bone		20	25	15	0	0	0	0	0	–	20			40		L,R
443	Radobaan	❸	Tail		45	30	30	15	15	15	15	15	–	175				350	
444	Raging Brachydios	❶	Horn		60	65	45	0	10	10	25	5	100	250	B	6	500		
445	Raging Brachydios	❶	Horn	Red Slime	75	75	10	0	20	0	5	0	100						
446	Raging Brachydios	❸	Head		60	65	50	0	5	10	15	5	100	350					
447	Raging Brachydios	❸	Neck		32	32	30	0	5	5	10	5	–						
448	Raging Brachydios	❸	Body		32	32	30	0	10	5	15	0	–	350					
449	Raging Brachydios	❶	Forearms		55	50	45	0	10	5	25	0	–	300	B	6	600		L,R
450	Raging Brachydios	❶	Forearms	Red Slime	75	75	10	0	20	0	5	0	–						
451	Raging Brachydios	❷	Hind Legs		32	32	30	0	5	5	10	0	–	100	2	6			L,R
452	Raging Brachydios	❸	Tail		50	45	55	0	10	10	15	5	–	200					
453	Raging Brachydios	❶	Tail Tip		18	30	10	0	10	5	25	10	–					600	
454	Raging Brachydios	❶	Tail Tip	Red Slime	75	75	10	0	20	0	5	0	–						
455	Rajang	❶	Head		60	62	45	0	5	0	30	0	100	400	1	10	400	600	x2 Break
456	Rajang	❶	Forelegs		43	43	35	0	5	0	15	0	–	250	1	10	250		
457	Rajang	❶	Forelegs	Rampage	10	10	5	0	5	0	15	0	–						
458	Rajang	❷	Hindlegs		25	25	15	0	5	0	15	0	–	240					
459	Rajang	❸	Body		30	35	20	0	5	0	15	0	–	350					
460	Rajang	❸	Tail		35	32	25	0	5	0	15	0	–	250			800		
461	Rajang	❸	Tail	Rampage	47	45	35	0	5	0	15	0	–						
462	Rathalos	❶	Head		65	70	60	0	15	20	15	30	100	240	^	12	480		
463	Rathalos	❶	Neck		35	40	30	0	5	10	5	20	–						
464	Rathalos	❸	Body		25	25	20	0	5	10	5	20	–	300			300		
465	Rathalos	❸	Back		25	25	20	0	5	10	5	20	–						
466	Rathalos	❷	Wings		50	45	40	0	10	15	10	25	–	220			220		L,R
467	Rathalos	❸	Legs		35	35	30	0	0	5	0	15	–	190	1	8			L,R
468	Rathalos	❹	Tail		45	40	35	0	5	10	5	20	–	200				200	
469	Rathian	❶	Head		70	75	65	0	15	20	15	30	100	240	^	12	480		
470	Rathian	❶	Neck		40	45	35	0	0	5	0	15	–						
471	Rathian	❸	Body		35	30	25	0	5	10	5	20	–	300			300		
472	Rathian	❸	Back		35	30	25	0	5	10	5	20	–						
473	Rathian	❷	Wings		55	50	45	0	10	15	10	25	–	180			180		L,R
474	Rathian	❸	Legs		40	40	35	0	0	5	0	15	–	210	1	8			L,R
475	Rathian	❹	Tail		45	40	35	0	5	10	5	20	–	200				300	
476	Ruiner Nergigante	❸	Horn		20	25	35	5	15	15	0	20	100	200			300		x2 Break
477	Ruiner Nergigante	❸	Horn 	Broken	35	40	45	5	15	15	0	20	100						
478	Ruiner Nergigante	❶	Head		45	60	45	5	10	10	15	15	100	400			100	400	
479	Ruiner Nergigante	❶	Head 	White	75	90	60	5	10	15	15	15	100		B	6	140		60s
480	Ruiner Nergigante	❶	Head 	Black	20	25	15	5	10	20	15	20	100		B	6	140		
481	Ruiner Nergigante	❸	Body		35	30	35	0	0	10	5	10	–	850					
482	Ruiner Nergigante	❸	Back		30	35	30	0	0	10	5	10	–						
483	Ruiner Nergigante	❶	Forearms		50	45	40	5	5	15	0	15	–	320			100	400	L,R
484	Ruiner Nergigante	❶	Forearms 	White	70	60	55	5	5	15	0	15	–		B	6	110		L,R 90s
485	Ruiner Nergigante	❶	Forearms 	Black	20	25	15	15	5	15	5	20	–		B	6	150		L,R
486	Ruiner Nergigante	❸	Hindlegs		35	30	35	0	0	10	5	10	–	700					L,R
487	Ruiner Nergigante	❷	Wings		40	30	30	10	5	10	5	10	–	320			60	200	L,R
488	Ruiner Nergigante	❷	Wings 	White	55	45	45	10	5	10	5	15	–		B	6	170		L,R 60s
489	Ruiner Nergigante	❷	Wings 	Black	28	25	25	10	5	15	5	20	–		B	6	190		L,R
490	Ruiner Nergigante	❹	Tail		45	35	25	10	5	10	5	10	–	220					
491	Ruiner Nergigante	❹	Tail Tip		45	35	25	15	5	15	5	15	–				100	450	
492	Ruiner Nergigante	❹	Tail Tip 	White	65	55	45	15	5	15	5	15	–		B	6	150		60s
493	Ruiner Nergigante	❹	Tail Tip 	Black	10	15	15	5	5	15	0	20	–		B	6	200		
494	Safi·jiiva	❶	Head		24	34	25	25	25	25	25	25	100	750			3750		x2 Break
495	Safi·jiiva	❶	Head	Broken	45	51	35	25	25	25	25	25	100				7500		
496	Safi·jiiva	❶	Head	S. Critical	63	58	38	30	30	30	30	30	100						
497	Safi·jiiva	❶	Head	B.S. Critical	68	64	48	30	30	30	30	30	100						
498	Safi·jiiva	❶	Snout	White	24	34	3	15	15	15	15	15	100						
499	Safi·jiiva	❶	Snout	Broken	45	51	3	15	15	15	15	15	100						
500	Safi·jiiva	❶	Snout	S. Critical	63	58	10	20	20	20	20	20	100						
501	Safi·jiiva	❶	Snout	B.S. Critical	68	64	10	20	20	20	20	20	100						
502	Safi·jiiva	❶	Neck		25	25	3	3	3	3	3	3	–	1500					
503	Safi·jiiva	❶	Neck	S. Critical	33	33	7	3	3	3	3	3	–						
504	Safi·jiiva	❸	Body		18	18	3	3	3	3	3	3	–	2500					
505	Safi·jiiva	❸	Body	S. Critical	30	30	7	3	3	3	3	3	–						
506	Safi·jiiva	❸	Back		45	45	3	15	15	15	15	15	–	150			150		
507	Safi·jiiva	❸	Back	S. Critical	50	50	7	20	20	20	20	20	–						
508	Safi·jiiva	❶	Chest		20	20	3	3	3	3	3	3	–						
509	Safi·jiiva	❶	Chest	Broken	38	38	15	10	10	10	10	10	–						
510	Safi·jiiva	❶	Chest	S. Critical	75	75	45	30	30	30	30	30	–	1000	1	12	2000		
511	Safi·jiiva	❷	Forelegs		34	23	18	20	20	20	20	20	–	750			5250		L,R
512	Safi·jiiva	❷	Forelegs	S. Critical	45	65	27	25	25	25	25	25	–						
513	Safi·jiiva	❷	Forefeet		34	23	18	10	10	10	10	10	–						
514	Safi·jiiva	❷	Forefeet	S. Critical	45	65	27	20	20	20	20	20	–						
515	Safi·jiiva	❷	Foreleg+Feet	Broken	38	35	25	20	20	20	20	20	–						
516	Safi·jiiva	❸	Hindlegs		18	34	18	20	20	20	20	20	–	500			2500		L,R
517	Safi·jiiva	❸	Hindlegs	S. Critical	60	46	30	25	25	25	25	25	–						
518	Safi·jiiva	❸	Hindfeet		18	34	18	15	15	15	15	15	–						
519	Safi·jiiva	❸	Hindfeet	S. Critical	60	46	30	20	20	20	20	20	–						
520	Safi·jiiva	❸	Hindleg+Feet	Broken	33	40	25	20	20	20	20	20	–						
521	Safi·jiiva	❷	Wings		20	30	45	15	15	15	15	15	–	400			1200		L,R
522	Safi·jiiva	❷	Wings	Broken	25	35	45	15	15	15	15	15	–						
523	Safi·jiiva	❷	Wings	S. Critical	50	65	46	20	20	20	20	20	–						
524	Safi·jiiva	❷	Wing Tips		20	20	10	15	15	15	15	15	–						
525	Safi·jiiva	❷	Wing Tips	Broken	25	25	12	15	15	15	15	15	–						
526	Safi·jiiva	❷	Wing Tips	S. Critical	50	65	15	20	20	20	20	20	–						
527	Safi·jiiva	❷	Webbing		20	20	10	5	5	5	5	5	–						
528	Safi·jiiva	❷	Webbing	Broken	25	25	12	5	5	5	5	5	–						
529	Safi·jiiva	❷	Webbing	S. Critical	50	65	15	10	10	10	10	10	–						
530	Safi·jiiva	❹	Tail		21	34	15	20	20	20	20	20	–	400				5500	
531	Safi·jiiva	❹	Tail	Broken	46	40	20	20	20	20	20	20	–						
532	Safi·jiiva	❹	Tail	S. Critical	65	55	35	25	25	25	25	25	–						
533	Safi·jiiva	❹	Upper Tail		18	34	3	1	1	1	1	1	–						
534	Safi·jiiva	❹	Upper Tail	Broken	20	40	7	1	1	1	1	1	–						
535	Safi·jiiva	❹	Upper Tail	S. Critical	24	55	10	3	3	3	3	3	–						
536	Savage Deviljho	❶	Head		40	45	25	20	25	25	10	30	100	300	Chrg	12	600		
537	Savage Deviljho	❶	Head	Broken	55	60	40	20	25	25	15	30	100						
538	Savage Deviljho	❶	Neck		22	22	15	10	10	15	10	15	–	450					
539	Savage Deviljho	❸	Chest		45	40	25	25	20	30	10	25	–	300			600		
540	Savage Deviljho	❸	Chest	Broken	60	55	45	25	20	30	15	25	–						
541	Savage Deviljho	❸	Torso		20	25	15	5	15	10	10	20	–	450			900		
542	Savage Deviljho	❷	Forelegs		20	25	45	5	15	10	10	20	–	300					
543	Savage Deviljho	❷	Hindlegs		33	36	20	15	5	20	10	10	–	300					L,R
544	Savage Deviljho	❹	Tail		36	33	20	15	5	20	10	10	–	200				400	
545	Savage Deviljho	❹	Tail	Broken	40	40	25	15	5	20	15	10	–						
546	Scarred Yian Garuga	❶	Ears		60	65	45	0	30	0	10	15	100				215		
547	Scarred Yian Garuga	❶	Head		60	65	45	0	30	0	10	15	100	215	^	12	430		
548	Scarred Yian Garuga	❶	Neck		34	40	30	0	15	0	5	10	–						
549	Scarred Yian Garuga	❸	Back		18	18	15	0	10	0	5	10	–						
550	Scarred Yian Garuga	❸	Belly		34	34	30	0	25	0	5	10	–	260			260		
551	Scarred Yian Garuga	❷	Wings		18	18	40	0	20	0	5	10	–	200			200		L,R
552	Scarred Yian Garuga	❷	Wings	Broken	24	24	40	0	20	0	5	10	–						
553	Scarred Yian Garuga	❷	Legs		30	30	25	0	15	0	5	10	–	200	1	8			L,R
554	Scarred Yian Garuga	❸	Tail		40	35	30	0	20	0	5	10	–	260	^	12			
555	Scarred Yian Garuga	❸	Tail Tip		46	40	35	0	25	0	5	10	–					600	
556	Seething Bazelgeuse	❶	Head		45	45	35	0	5	20	25	5	100	400			800		
557	Seething Bazelgeuse	❸	Body		45	45	35	0	5	15	20	5	–	350			350		
558	Seething Bazelgeuse	❸	Back		30	30	15	0	5	10	15	5	–						
559	Seething Bazelgeuse	❷	Legs		35	35	25	0	5	10	15	5	–	350	2	10			
560	Seething Bazelgeuse	❷	Wings		35	35	45	0	5	10	15	5	–	200			200		L,R
561	Seething Bazelgeuse	❶	Tail		65	65	55	0	5	20	25	5	–	400				1100	
562	Shara Ishvalda	❶	Head		50	55	45	5	15	0	20	5	100						
563	Shara Ishvalda	❶	Head Casing	Bottom	50	50	30	5	15	0	20	5	–	230			1380		
564	Shara Ishvalda	❶	Head Casing	Top	55	60	35	5	15	0	20	5	–	190			190		4L,4R
565	Shara Ishvalda	❶	Wings		19	20	20	5	10	0	15	5	–	350			350		L,R
566	Shara Ishvalda	❶	Wings	Broken	10	10	10	5	5	0	10	5	–						L,R
567	Shara Ishvalda	❷	Forelegs		19	20	20	5	10	0	15	5	–	180	B,2	10	360		L,R
568	Shara Ishvalda	❷	Forelegs	Broken	10	10	10	5	5	0	10	5	–						
569	Shara Ishvalda	❷	Hindlegs		10	10	35	5	5	0	10	5	–	450					
570	Shara Ishvalda	❸	Tail		10	10	10	5	5	0	10	5	–						
571	Shara Ishvalda	❶	Head	Released	70	75	35	10	20	0	25	5	100	580			580	1300	x2 Break
572	Shara Ishvalda	❸	Body	Released	48	44	20	5	15	0	20	5	–	710					
573	Shara Ishvalda	❶	Wings	Released	48	48	45	5	15	0	20	5	–	450					L,R
574	Shara Ishvalda	❷	Forelegs	Released	44	48	25	5	15	0	20	5	–	360	B,2	10	360		L,R
575	Shara Ishvalda	❷	Hindlegs	Released	25	25	10	5	5	0	15	5	–						
576	Shara Ishvalda	❸	Tail	Released	25	25	10	5	5	0	15	5	–	500					
577	Shrieking Legiana	❶	Head		65	70	45	15	10	15	0	10	100	210	^	14	420		
578	Shrieking Legiana	❶	Neck		35	40	30	15	5	10	0	5	–						
579	Shrieking Legiana	❸	Body		25	25	50	25	5	10	0	5	–						
580	Shrieking Legiana	❸	Back		25	25	45	15	5	10	0	5	–	300			300		
581	Shrieking Legiana	❷	Wings		50	45	40	15	10	15	0	5	–	210			210		L,R
582	Shrieking Legiana	❸	Legs		35	35	20	20	0	5	0	0	–	240					
583	Shrieking Legiana	❹	Tail		45	40	35	20	5	10	0	5	–	270	^	14	270		
584	Silver Rathalos	❶	Head		20	20	15	0	10	5	5	0	100	250	^	12	500		
585	Silver Rathalos	❶	Head	Broken	55	60	50	0	30	20	10	0	100						
586	Silver Rathalos	❶	Neck		20	20	15	0	10	5	5	0	–						
587	Silver Rathalos	❶	Neck	Broken	30	35	25	0	25	20	10	0	–						
588	Silver Rathalos	❸	Body		22	22	20	0	15	10	10	0	–						
589	Silver Rathalos	❸	Back		22	22	20	0	20	15	5	0	–	400			400		
590	Silver Rathalos	❷	Wings		50	45	40	0	25	15	10	0	–	280	3^	12	280		L,R
591	Silver Rathalos	❸	Legs		38	38	32	0	10	10	5	0	–	240	2	8			L,R
592	Silver Rathalos	❹	Tail		18	18	16	0	10	5	5	0	–						
593	Silver Rathalos	❹	Tail Tip		55	50	45	0	10	10	5	0	–	300				600	
594	Stygian Zinogre	❶	Head		55	55	50	10	13	15	10	0	100	300			650		
595	Stygian Zinogre	❶	Neck		50	50	45	8	10	13	8	0	100						
596	Stygian Zinogre	❸	Body		30	30	20	5	8	10	5	0	–	350					
597	Stygian Zinogre	❸	Back		30	30	20	3	8	10	3	0	–	300			300		
598	Stygian Zinogre	❶	Forelegs		50	50	45	10	13	15	10	0	–	300			700		
599	Stygian Zinogre	❸	Hindlegs		30	30	20	5	8	10	5	0	–	350					
600	Stygian Zinogre	❷	Tail		40	40	35	8	10	13	8	0	–	280				500	
601	Stygian Zinogre	❶	Head	Charged	45	45	45	20	25	30	20	0	100						
602	Stygian Zinogre	❶	Neck	Charged	38	38	33	15	20	25	15	0	100						
603	Stygian Zinogre	❸	Body	Charged	25	25	15	10	15	20	10	0	–						
604	Stygian Zinogre	❸	Back	Charged	50	50	50	0	0	0	0	0	–						
605	Stygian Zinogre	❶	Forelegs	Charged	38	38	33	20	25	30	20	0	–						
606	Stygian Zinogre	❸	Hindlegs	Charged	25	25	15	10	15	20	10	0	–						
607	Stygian Zinogre	❷	Tail	Charged	35	35	25	15	20	25	15	0	–						
608	Teostra	❶	Head		55	60	50	0	30	10	25	10	100	200	2	8	200		≤16% HP
609	Teostra	❶	Neck		33	38	33	0	20	5	15	5	–						
610	Teostra	❸	Body		20	20	20	0	15	0	10	0	–	400					
611	Teostra	❸	Back		20	20	20	0	15	0	10	0	–						
612	Teostra	❷	Forelegs		38	38	33	0	20	5	15	5	–	280					
613	Teostra	❷	Hindlegs		30	25	20	0	15	5	10	5	–	340					
614	Teostra	❷	Wings		40	35	30	0	25	10	20	10	–	280			280		
615	Teostra	❸	Tail		38	33	28	0	20	5	15	5	–	330				330	
616	Tigrex	❶	Head		65	70	55	0	10	25	5	15	100	220			220		
617	Tigrex	❶	Neck		30	30	20	10	10	15	5	15	–						
618	Tigrex	❸	Belly		30	30	20	10	10	15	5	15	–	400					
619	Tigrex	❸	Back		25	25	20	0	5	15	5	15	–						
620	Tigrex	❷	Forelegs		50	45	35	0	15	20	10	5	–	180	2	8	360		L,R
621	Tigrex	❸	Hindlegs		30	30	25	0	5	15	0	10	–	200	2	8			L,R
622	Tigrex	❹	Tail		40	35	30	0	5	10	0	5	–						
623	Tigrex	❹	Tail Tip		45	35	30	0	5	10	0	15	–	240				350	
624	Tobi-Kadachi	❶	Head		60	60	50	10	20	0	10	5	100	200			400		
625	Tobi-Kadachi	❶	Neck		60	60	50	10	20	0	10	5	50						
626	Tobi-Kadachi	❸	Body		45	45	35	5	15	0	5	0	–	350					
627	Tobi-Kadachi	❶	Mane		45	45	60	5	15	0	5	0	–	100			100		
628	Tobi-Kadachi	❷	Forelegs		35	35	15	5	15	0	5	0	–	200	1	10	200		
629	Tobi-Kadachi	❷	Hindlegs		30	30	10	5	15	0	5	0	–	200	1	10			
630	Tobi-Kadachi	❶	Tail		80	80	70	20	30	0	20	15	–	160			640		
631	Training Area	❶	Pole		80	80	80	30	30	30	30	30	–						
632	Training Area	❸	Light Barrel		43	43	80	20	20	20	20	20	–				100		
633	Training Area	❷	Med. Barrel		38	38	60	20	20	20	20	20	–				300		
634	Training Area	❷	Heavy Barrel		20	20	40	5	5	5	5	5	–				300		
635	Training Area	❶❷❸	Wagon		80	80	80	30	30	30	30	30	–						
636	Tzitzi-Ya-Ku	❶	Antennae		75	65	70	15	15	20	20	15	100	280	B	10	560		
637	Tzitzi-Ya-Ku	❸	Head		65	55	55	15	15	20	20	15	100	160					
638	Tzitzi-Ya-Ku	❶	Forearms		45	60	35	15	15	20	20	15	–	100					
639	Tzitzi-Ya-Ku	❷	Body/Legs		45	60	35	15	15	20	20	20	–	220	3	10			
640	Tzitzi-Ya-Ku	❸	Tail		40	40	35	15	15	20	20	15	–	100					
641	Uragaan	❶	Head		70	80	50	0	20	15	15	20	100	200					
642	Uragaan	❶	Jaw		19	20	10	0	40	5	20	30	100	250			250		
643	Uragaan	❶	Jaw 	Broken	55	60	40	0	20	5	15	20	100						
644	Uragaan	❶	Upper Neck		22	24	10	0	15	0	10	15	–						
645	Uragaan	❶	Lower Neck		25	30	25	0	20	0	10	15	–						
646	Uragaan	❸	Body		50	45	45	0	30	5	15	30	–	500			500		
647	Uragaan	❸	Back		22	24	10	0	15	0	10	15	–						
648	Uragaan	❸	Forearms		25	30	20	0	15	0	10	15	–	200					
649	Uragaan	❷	Hindlegs		45	40	20	0	15	0	10	15	–	260	2	7			L,R
650	Uragaan	❹	Tail 	Top	25	25	15	0	15	0	10	15	–	120			120		
651	Uragaan	❹	Tail 	Bottom	35	30	25	0	25	5	10	20	–						
652	Uragaan	❹	Tail Tip		25	25	15	0	35	0	15	25	–					120	
653	Vaal Hazak	❶	Head		50	40	50	25	5	10	15	0	100	300			900		
654	Vaal Hazak	❶	Head 	Broken	70	80	60	25	5	10	15	25	100						
655	Vaal Hazak	❶	Neck		70	80	60	25	5	10	15	25	–						
656	Vaal Hazak	❸	Chest		50	45	45	15	5	10	10	15	–	150					
657	Vaal Hazak	❸	Stomach		50	40	45	20	5	10	15	0	–	600			600		Shared
658	Vaal Hazak	❸	Stomach 	Broken	60	70	40	25	5	10	15	25	–						
659	Vaal Hazak	❸	Back		45	35	35	20	5	10	15	0	–	600			600		Shared
660	Vaal Hazak	❸	Back 	Broken	55	65	40	25	5	10	15	25	–						
661	Vaal Hazak	❸	Hindlegs		25	25	20	5	0	0	0	5	–	350					L,R
662	Vaal Hazak	❷	Forelegs		45	40	35	20	5	5	10	5	–	130	B	8	130		L,R
663	Vaal Hazak	❷	Forelegs 	Broken	55	50	45	20	5	5	10	20	–						
664	Vaal Hazak	❷	Wings		24	23	30	15	5	10	10	15	–	150					
665	Vaal Hazak	❹	Tail		35	30	30	20	5	10	15	0	–	200					
666	Vaal Hazak	❹	Tail Tip		60	30	50	20	5	10	15	0	–					400	
667	Velkhana	❶	Head		55	55	45	20	0	15	0	20	100	200	2	8	400	40	Ice Break
668	Velkhana	❶	Head	Broken	65	65	55	20	0	15	0	20	100						
669	Velkhana	❶	Neck		35	45	30	25	5	10	0	15	–						
670	Velkhana	❶	Neck	Broken	45	55	40	25	5	10	0	15	–						
671	Velkhana	❸	Body		30	30	25	30	10	5	0	10	–	280				40	Ice Break
672	Velkhana	❷	Forelegs		45	40	30	30	10	5	0	10	–	240				40	Ice Break
673	Velkhana	❸	Hindlegs		35	30	20	30	10	5	0	10	–	200				40	Ice Break
674	Velkhana	❷	Wings		40	40	20	25	5	10	0	15	–	160			320	40	Ice Break
675	Velkhana	❷	Wings	Broken	50	50	30	25	5	10	0	15	–						
676	Velkhana	❶	Tail		40	35	35	25	5	10	0	15	–	240				360	
677	Velkhana	❶	Tail	Broken	50	45	45	25	5	10	0	15	–					40	Ice Break
